## date = '2021-02-28 12:29:33.956921'
## execstr = '/home/jamesk/.local/bin/metagene generate refGene_orfs --landmark cds_start --annotation_files refGene.gtf.gz'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['refGene.gtf.gz'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 50,,
##          'gff_cds_types'             : set(['CDS_predicted', 'CDS_indpendently_known', 'CDS', 'CDS_fragment']),,
##          'gff_exon_types'            : set(['noncoding_exon', 'exon_of_single_exon_gene', 'three_prime_coding_exonfive_prime_noncoding_exon', 'three_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon', 'five_prime_coding_exon']),,
##          'gff_transcript_types'      : set(['C_D_box_snoRNA', 'mRNA_recoded_by_translational_bypass', 'telomeric_transcript', 'DsrA_RNA', 'large_subunit_rRNA', 'ARRET', 'scRNA', 'ARIA', 'asparaginyl_tRNA', 'non_functional_homolog_of_pseudogenic_transcript', 'rRNA_23S', 'glycyl_tRNA', 'antisense_RNA', 'rRNA_18S', 'Y_RNA', 'monocistronic_mRNA', 'antisense_lncRNA', 'small_subunit_rRNA', 'moR', 'CsrB_RsmB_RNA', 'U6atac_snRNA', 'snoRNA', 'threonyl_tRNA', 'RNase_MRP_RNA', 'pseudogenic_transcript', 'rRNA_25S', 'IoR', 'pseudouridylation_guide_snoRNA', 'anti_ARRET', 'U11_snRNA', 'telomerase_RNA', 'U4_snRNA', 'alanyl_tRNA', 'mRNA_with_plus_2_frameshift', 'lysyl_tRNA', 'rRNA_cleavage_RNA', 'snRNA', 'U12_snRNA', 'mRNA_recoded_by_codon_redefinition', 'enzymatic_RNA', 'GcvB_RNA', 'U6_snRNA', 'tRNA', 'piRNA', 'enhancerRNA', 'aspartyl_tRNA', 'seryl_tRNA', 'U2_snRNA', 'polycistronic_mRNA', 'cysteinyl_tRNA', 'mRNA', 'lincRNA', 'guide_RNA', 'vault_RNA', 'isoleucyl_tRNA', 'intronic_lncRNA', 'methylation_guide_snoRNA', 'polyadenylated_mRNA', 'edited_transcript', 'priRNA', 'transcript', 'methionyl_tRNA', 'glutamyl_tRNA', 'TERRA', 'phenylalanyl_tRNA', 'valyl_tRNA', 'class_II_RNA', 'miRNA', 'RNA_6S', 'RNase_P_RNA', 'mRNA_with_frameshift', 'shRNA', 'H_ACA_box_snoRNA', 'histidyl_tRNA', 'dicistronic_mRNA', 'mRNA_with_minus_2_frameshift', 'mature_transcript', 'rRNA_21S', 'edited_mRNA', 'pyrrollysyl_tRNA', 'prolyl_tRNA', 'mRNA_with_plus_1_frameshift', 'rRNA', 'rRNA_5S', 'U1_snRNA', 'ncRNA', 'siRNA', 'leucyl_tRNA', 'spot42_RNA', 'U3_snoRNA', 'U5_snRNA', 'tasiRNA', 'arginyl_tRNA', 'lnc_RNA', 'MicF_RNA', 'RprA_RNA', 'U4atac_snRNA', 'trans_spliced_mRNA', 'small_regulatory_ncRNA', 'tyrosyl_tRNA', 'glutaminyl_tRNA', 'selenocysteinyl_tRNA', 'tmRNA', 'RRE_RNA', 'U14_snoRNA', 'OxyS_RNA', 'SRP_RNA', 'tryptophanyl_tRNA', 'rasiRNA', 'rRNA_16S', 'edited_transcript_by_A_to_I_substitution', 'mRNA_with_minus_1_frameshift', 'rRNA_28S', 'recoded_mRNA', 'class_I_RNA', 'rRNA_5_8S']),,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : set(['CDS_predicted', 'CDS_indpendently_known', 'CDS', 'CDS_fragment']),,
##          'mask_gff_exon_types'       : set(['noncoding_exon', 'exon_of_single_exon_gene', 'three_prime_coding_exonfive_prime_noncoding_exon', 'three_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon', 'five_prime_coding_exon']),,
##          'mask_gff_transcript_types' : set(['C_D_box_snoRNA', 'mRNA_recoded_by_translational_bypass', 'telomeric_transcript', 'DsrA_RNA', 'large_subunit_rRNA', 'ARRET', 'scRNA', 'ARIA', 'asparaginyl_tRNA', 'non_functional_homolog_of_pseudogenic_transcript', 'rRNA_23S', 'glycyl_tRNA', 'antisense_RNA', 'rRNA_18S', 'Y_RNA', 'monocistronic_mRNA', 'antisense_lncRNA', 'small_subunit_rRNA', 'moR', 'CsrB_RsmB_RNA', 'U6atac_snRNA', 'snoRNA', 'threonyl_tRNA', 'RNase_MRP_RNA', 'pseudogenic_transcript', 'rRNA_25S', 'IoR', 'pseudouridylation_guide_snoRNA', 'anti_ARRET', 'U11_snRNA', 'telomerase_RNA', 'U4_snRNA', 'alanyl_tRNA', 'mRNA_with_plus_2_frameshift', 'lysyl_tRNA', 'rRNA_cleavage_RNA', 'snRNA', 'U12_snRNA', 'mRNA_recoded_by_codon_redefinition', 'enzymatic_RNA', 'GcvB_RNA', 'U6_snRNA', 'tRNA', 'piRNA', 'enhancerRNA', 'aspartyl_tRNA', 'seryl_tRNA', 'U2_snRNA', 'polycistronic_mRNA', 'cysteinyl_tRNA', 'mRNA', 'lincRNA', 'guide_RNA', 'vault_RNA', 'isoleucyl_tRNA', 'intronic_lncRNA', 'methylation_guide_snoRNA', 'polyadenylated_mRNA', 'edited_transcript', 'priRNA', 'transcript', 'methionyl_tRNA', 'glutamyl_tRNA', 'TERRA', 'phenylalanyl_tRNA', 'valyl_tRNA', 'class_II_RNA', 'miRNA', 'RNA_6S', 'RNase_P_RNA', 'mRNA_with_frameshift', 'shRNA', 'H_ACA_box_snoRNA', 'histidyl_tRNA', 'dicistronic_mRNA', 'mRNA_with_minus_2_frameshift', 'mature_transcript', 'rRNA_21S', 'edited_mRNA', 'pyrrollysyl_tRNA', 'prolyl_tRNA', 'mRNA_with_plus_1_frameshift', 'rRNA', 'rRNA_5S', 'U1_snRNA', 'ncRNA', 'siRNA', 'leucyl_tRNA', 'spot42_RNA', 'U3_snoRNA', 'U5_snRNA', 'tasiRNA', 'arginyl_tRNA', 'lnc_RNA', 'MicF_RNA', 'RprA_RNA', 'U4atac_snRNA', 'trans_spliced_mRNA', 'small_regulatory_ncRNA', 'tyrosyl_tRNA', 'glutaminyl_tRNA', 'selenocysteinyl_tRNA', 'tmRNA', 'RRE_RNA', 'U14_snoRNA', 'OxyS_RNA', 'SRP_RNA', 'tryptophanyl_tRNA', 'rasiRNA', 'rRNA_16S', 'edited_transcript_by_A_to_I_substitution', 'mRNA_with_minus_1_frameshift', 'rRNA_28S', 'recoded_mRNA', 'class_I_RNA', 'rRNA_5_8S']),,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'refGene_orfs',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
NM_001018090	100	chr15:57591984-57592084(+)	na	0	50
NM_001018091	100	chr15:57591984-57592084(+)	na	0	50
NM_001018100	100	chr15:57591984-57592084(+)	na	0	50
NM_001018102	100	chr15:57706792-57706892(+)	na	0	50
NM_001018104	100	chr16:1827223-1827279(+)	na	44	50
NM_001018108	100	chr15:43792326-43792383^43792974-43793017(+)	na	0	50
NM_001018109	100	chrX:15491207-15491307(-)	na	0	50
NM_001018111	100	chr7:131556309-131556409(-)	na	0	50
NM_001018112	100	chr16:89816565-89816647(-)	na	18	50
NM_001018113	100	chrX:14865460-14865560(-)	na	0	50
NM_001018115	100	chr3:10026456-10026473^10028624-10028707(+)	na	0	50
NM_001018116	100	chr9:100578093-100578193(+)	na	0	50
NM_001018136	100	chr17:51153616-51153662^51155650-51155704(+)	na	0	50
NM_001018137	100	chr17:51165635-51165681^51166826-51166880(+)	na	0	50
NM_001018138	100	chr17:51166780-51166880(+)	na	0	50
NM_001018139	100	chr17:51166517-51166563^51166826-51166880(+)	na	0	50
NM_001018159	100	chr16:66826765-66826780^66827979-66828064(-)	na	0	50
NM_001018160	100	chr16:66823532-66823600^66824854-66824885^66826522-66826523(-)	na	0	50
NM_001018161	100	chr7:95434901-95435001(-)	na	0	50
NM_001018837	100	chr1:154272673-154272773(+)	na	0	50
NM_001019	100	chr16:18789063-18789118^18790243-18790288(-)	na	0	50
NM_001020	100	chr19:39435706-39435708^39435847-39435945(-)	na	0	50
NM_001020658	100	chr1:31059516-31059577^31065615-31065654(-)	na	0	50
NM_001020818	100	chr19:53869790-53869838^53873527-53873579(+)	na	0	50
NM_001020819	100	chr19:53869790-53869838^53873527-53873579(+)	na	0	50
NM_001020820	100	chr19:53869790-53869838^53873527-53873579(+)	na	0	50
NM_001020821	100	chr19:53869790-53869838^53873527-53873579(+)	na	0	50
NM_001020825	100	chr5:143400789-143400852^143403210-143403247(-)	na	0	50
NM_001022	100	chr19:41860254-41860289^41860774-41860824(+)	na	15	50
NM_001023	100	chr8:56074112-56074159^56074380-56074433(-)	na	0	50
NM_001023560	100	chr6:28271869-28271969(+)	na	0	50
NM_001023561	100	chr19:57435528-57435593^57441884-57441919(+)	na	0	50
NM_001023563	100	chr19:57240841-57240921^57243922-57243942(+)	na	0	50
NM_001023567	100	chr15:34534171-34534173^34535864-34535962(-)	na	0	50
NM_001023570	100	chr3:121828910-121828972^121834390-121834428(-)	na	0	50
NM_001023571	100	chr3:121828910-121828972^121834390-121834428(-)	na	0	50
NM_001023587	100	chr3:184014342-184014442(-)	na	0	50
NM_001024	100	chr20:62387104-62387136^62387320-62387388(+)	na	0	50
NM_001024024	100	chr14:54902613-54902713(-)	na	0	50
NM_001024070	100	chr14:54902613-54902713(-)	na	0	50
NM_001024071	100	chr14:54902613-54902713(-)	na	0	50
NM_001024074	100	chr2:137964472-137964541(+)	na	31	50
NM_001024075	100	chr2:137964472-137964541(+)	na	31	50
NM_001024094	100	chr5:143400789-143400852^143403210-143403247(-)	na	0	50
NM_001024209	100	chr1:153093701-153093770^153094483-153094514(-)	na	0	50
NM_001024210	100	chr1:153626422-153626522(-)	na	0	50
NM_001024211	100	chr1:153626422-153626522(-)	na	0	50
NM_001024212	100	chr1:153626422-153626522(-)	na	0	50
NM_001024213	100	chr1:153626422-153626522(-)	na	0	50
NM_001024215	100	chr1:15764655-15764685^15764963-15765033(+)	na	0	50
NM_001024216	100	chr1:15764655-15764685^15764963-15765033(+)	na	0	50
NM_001024218	100	chr14:66508477-66508577(+)	na	0	50
NM_001024226	100	chr1:228082837-228082850^228097077-228097164(+)	na	0	50
NM_001024227	100	chr1:228083361-228083374^228097077-228097164(+)	na	0	50
NM_001024228	100	chr1:228083339-228083352^228097077-228097164(+)	na	0	50
NM_001024372	100	chr8:103140847-103140947(+)	na	0	50
NM_001024380	100	chr8:38995453-38995553(-)	na	0	50
NM_001024381	100	chr8:38995453-38995553(-)	na	0	50
NM_001024382	100	chr11:119088046-119088078^119088254-119088308^119088634-119088648(+)	na	0	50
NM_001024383	100	chr12:77831411-77831511(+)	na	0	50
NM_001024401	100	chr16:28293257-28293300^28317384-28317441(+)	na	0	50
NM_001024455	100	chrX:72131490-72131590(-)	na	0	50
NM_001024465	100	chr6:159692836-159692863^159693144-159693217(-)	na	0	50
NM_001024466	100	chr6:159692836-159692863^159693144-159693217(-)	na	0	50
NM_001024593	100	chr10:73428234-73428301^73433512-73433545(-)	na	0	50
NM_001024594	100	chr1:197902629-197902699(+)	na	30	50
NM_001024596	100	chr19:57476655-57476672^57477276-57477359(-)	na	0	50
NM_001024598	100	chr1:6244206-6244241^6244350-6244415(+)	na	0	50
NM_001024599	100	chr1:149812273-149812370(-)	na	3	50
NM_001024601	100	chr1:212836099-212836187^212847579-212847591(-)	na	0	50
NM_001024607	100	chr7:108884482-108884582(-)	na	0	50
NM_001024611	100	chr4:52017563-52017618^52020303-52020348(-)	na	0	50
NM_001024613	100	chr7:122304387-122304487(-)	na	0	50
NM_001024628	100	chr10:33334332-33334432(-)	na	0	50
NM_001024629	100	chr10:33334332-33334432(-)	na	0	50
NM_001024630	100	chr6:45328676-45328776(+)	na	0	50
NM_001024644	100	chr3:46021897-46021978^46027416-46027435(-)	na	0	50
NM_001024647	100	chr12:69784777-69784815^69794436-69794498(+)	na	0	50
NM_001024656	100	chr19:50512993-50513011^50514477-50514559(-)	na	0	50
NM_001024660	100	chr3:124094787-124094887(+)	na	0	50
NM_001024661	100	chr1:13345264-13345339^13347056-13347081(-)	na	0	50
NM_001024662	100	chr12:112408606-112408656^112409410-112409460(-)	na	0	50
NM_001024666	100	chrX:19799634-19799734(-)	na	0	50
NM_001024674	100	chr14:74084955-74084993^74091231-74091262(+)	na	31	50
NM_001024675	100	chr20:33667447-33667547(+)	na	0	50
NM_001024678	100	chr8:144524924-144525024(-)	na	0	50
NM_001024679	100	chr1:152719521-152719571(+)	na	50	50
NM_001024680	100	chr2:68465095-68465178^68466143-68466160(-)	na	0	50
NM_001024683	100	chr16:30572225-30572325(-)	na	0	50
NM_001024688	100	chr8:89981398-89981498(-)	na	0	50
NM_001024732	100	chr1:29216132-29216136^29216587-29216683(-)	na	0	50
NM_001024736	100	chr15:73699589-73699689(+)	na	0	50
NM_001024807	100	chr19:35868586-35868686(+)	na	0	50
NM_001024809	100	chr17:40342654-40342754(+)	na	0	50
NM_001024822	100	chr14:20590673-20590773(-)	na	0	50
NM_001024843	100	chr22:40117124-40117128^40125771-40125862^40156114-40156119(+)	na	0	50
NM_001024844	100	chr11:44587526-44587556^44594642-44594712(+)	na	0	50
NM_001024845	100	chr1:44010862-44010882^44024247-44024327(-)	na	0	50
NM_001024847	100	chr3:30606833-30606933(+)	na	0	50
NM_001024858	100	chr14:64823044-64823144(-)	na	0	50
NM_001024912	100	chr19:42528324-42528424(-)	na	0	50
NM_001024916	100	chr9:65675926-65676026(+)	na	0	50
NM_001024921	100	chr4:39458305-39458309^39458393-39458489(-)	na	0	50
NM_001024924	100	chr4:55853913-55853953^55858313-55858373(+)	na	0	50
NM_001024934	100	chr6:110127551-110127629^110178597-110178619(-)	na	0	50
NM_001024935	100	chr6:110127551-110127629^110160634-110160656(-)	na	0	50
NM_001024936	100	chr6:110127551-110127629^110179438-110179460(-)	na	0	50
NM_001024937	100	chr17:4833533-4833633(+)	na	0	50
NM_001024943	100	chr7:66076031-66076093^66081802-66081840(+)	na	0	50
NM_001024944	100	chr7:66076031-66076093^66081802-66081840(+)	na	0	50
NM_001024946	100	chr7:66076031-66076093^66081802-66081840(+)	na	0	50
NM_001024947	100	chr5:144169905-144169965^144170283-144170323(-)	na	0	50
NM_001024948	100	chr1:93448231-93448305^93499467-93499493(+)	na	0	50
NM_001024956	100	chr11:121293038-121293078^121303365-121303425(+)	na	0	50
NM_001024957	100	chr11:66342184-66342241^66344971-66345014(-)	na	0	50
NM_001024959	100	chr3:9800282-9800296^9801660-9801746(+)	na	0	50
NM_001024960	100	chr3:9800282-9800296^9801660-9801746(+)	na	0	50
NM_001025	100	chr5:82277806-82277852^82278319-82278354(-)	na	19	50
NM_001025068	100	chr3:35679948-35679960^35681713-35681801(+)	na	0	50
NM_001025069	100	chr3:35679948-35679960^35681713-35681801(+)	na	0	50
NM_001025070	100	chr5:150447683-150447735^150449491-150449539(-)	na	0	50
NM_001025071	100	chr5:150447683-150447735^150449485-150449533(-)	na	0	50
NM_001025076	100	chr10:11165286-11165317^11165485-11165554(+)	na	0	50
NM_001025077	100	chr10:11005337-11005437(+)	na	0	50
NM_001025081	100	chr18:77016958-77017055(-)	na	3	50
NM_001025087	100	chr18:37565591-37565691(-)	na	0	50
NM_001025088	100	chr18:37565591-37565691(-)	na	0	50
NM_001025089	100	chr18:37565591-37565691(-)	na	0	50
NM_001025090	100	chr18:77016958-77017055(-)	na	3	50
NM_001025092	100	chr18:77016958-77017055(-)	na	3	50
NM_001025096	100	chr18:26133915-26134015(+)	na	0	50
NM_001025097	100	chr18:26133915-26134015(+)	na	0	50
NM_001025100	100	chr18:77105211-77105286^77132579-77132604(-)	na	0	50
NM_001025101	100	chr18:77105211-77105286^77132579-77132604(-)	na	0	50
NM_001025104	100	chr4:69931079-69931117^69932543-69932605(+)	na	0	50
NM_001025105	100	chr5:149550914-149551014(-)	na	0	50
NM_001025107	100	chr1:154601706-154601806(-)	na	0	50
NM_001025108	100	chr2:100104404-100104504(-)	na	0	50
NM_001025109	100	chr1:207911030-207911125(-)	na	5	50
NM_001025158	100	chr5:150412699-150412799(-)	na	0	50
NM_001025159	100	chr5:150412699-150412799(-)	na	0	50
NM_001025160	100	chr19:14381473-14381545^14388449-14388477(+)	na	0	50
NM_001025197	100	chr1:111227679-111227769^111230741-111230751(+)	na	0	50
NM_001025199	100	chr1:111230858-111230943^111231237-111231252(+)	na	0	50
NM_001025201	100	chr2:174952171-174952202^175004893-175004962(-)	na	0	50
NM_001025205	100	chr3:184174952-184174959^184176950-184177043(+)	na	0	50
NM_001025231	100	chr1:152758037-152758059^152759560-152759638(+)	na	0	50
NM_001025234	100	chr11:847267-847300^850287-850354(+)	na	0	50
NM_001025235	100	chr11:847267-847300^850287-850354(+)	na	0	50
NM_001025236	100	chr11:847267-847300^850287-850354(+)	na	0	50
NM_001025237	100	chr11:847267-847300^850287-850354(+)	na	0	50
NM_001025238	100	chr11:842882-842915^850287-850354(+)	na	0	50
NM_001025239	100	chr11:862628-862728(+)	na	0	50
NM_001025242	100	chrX:154019762-154019862(-)	na	0	50
NM_001025243	100	chrX:154019762-154019862(-)	na	0	50
NM_001025247	100	chr1:229614432-229614485^229625884-229625931(-)	na	0	50
NM_001025248	100	chr15:48331465-48331565(+)	na	0	50
NM_001025249	100	chr15:48332270-48332370(+)	na	0	50
NM_001025252	100	chr8:80080403-80080503(-)	na	0	50
NM_001025253	100	chr8:80064562-80064593^80171424-80171493(-)	na	0	50
NM_001025265	100	chrX:71106401-71106426^71106531-71106606(-)	na	0	50
NM_001025266	100	chr3:185152773-185152873(-)	na	0	50
NM_001025290	100	chr6:73354175-73354275(-)	na	0	50
NM_001025295	100	chr11:299440-299526(-)	na	14	50
NM_001025300	100	chr18:8609677-8609777(+)	na	0	50
NM_001025356	100	chr12:45216271-45216371(+)	na	0	50
NM_001025357	100	chr8:116938206-116938293(+)	na	13	50
NM_001025366	100	chr6:43770656-43770756(+)	na	0	50
NM_001025367	100	chr6:43770656-43770756(+)	na	0	50
NM_001025368	100	chr6:43770656-43770756(+)	na	0	50
NM_001025369	100	chr6:43770656-43770756(+)	na	0	50
NM_001025370	100	chr6:43770656-43770756(+)	na	0	50
NM_001025389	100	chr11:10455403-10455448^10461514-10461569(+)	na	0	50
NM_001025390	100	chr11:10456336-10456402^10461514-10461548(+)	na	0	50
NM_001025433	100	chr16:69718491-69718534^69726432-69726489(-)	na	0	50
NM_001025434	100	chr16:69718491-69718534^69726432-69726489(-)	na	0	50
NM_001025436	100	chr2:213284433-213284533(+)	na	0	50
NM_001025579	100	chr17:8436007-8436045^8444259-8444321(+)	na	0	50
NM_001025580	100	chrX:110318021-110318085(-)	na	36	50
NM_001025591	100	chr19:34594513-34594585(-)	na	28	50
NM_001025593	100	chr4:152780185-152780226^152829624-152829683(+)	na	0	50
NM_001025595	100	chr4:152780185-152780226^152829624-152829683(+)	na	0	50
NM_001025596	100	chr11:47488964-47489024^47552991-47553031(-)	na	0	50
NM_001025598	100	chr1:161069574-161069674(-)	na	0	50
NM_001025603	100	chr1:151346270-151346333^151346488-151346525(-)	na	0	50
NM_001025604	100	chr19:18001264-18001364(+)	na	0	50
NM_001025616	100	chr4:85475529-85475559^85570521-85570591(+)	na	0	50
NM_001025778	100	chr19:50016112-50016163^50020584-50020633(-)	na	0	50
NM_001025780	100	chr9:71875030-71875083^71910633-71910680(-)	na	0	50
NM_001025930	100	chr3:9809956-9810056(+)	na	0	50
NM_001026	100	chr10:78033851-78033904^78035351-78035398(+)	na	0	50
NM_001026213	100	chr8:142879763-142879820(-)	na	43	50
NM_001026383	100	chr10:32451592-32451692(+)	na	0	50
NM_001029	100	chr12:56042116-56042169^56042424-56042471(+)	na	0	50
NM_001029835	100	chr7:45027654-45027754(+)	na	0	50
NM_001029839	100	chr3:44338828-44338834^44354738-44354811^44357740-44357761(+)	na	0	50
NM_001029840	100	chr3:44338313-44338319^44354738-44354811^44357740-44357761(+)	na	0	50
NM_001029851	100	chr5:77210875-77210975(+)	na	0	50
NM_001029852	100	chr5:77210875-77210975(+)	na	0	50
NM_001029853	100	chr5:77210875-77210975(+)	na	0	50
NM_001029854	100	chr5:77210875-77210975(+)	na	0	50
NM_001029858	100	chr6:117907676-117907776(+)	na	0	50
NM_001029859	100	chr11:78174504-78174583^78188572-78188593(-)	na	0	50
NM_001029860	100	chr8:100145085-100145185(-)	na	0	50
NM_001029861	100	chr19:45914643-45914743(-)	na	0	50
NM_001029863	100	chr6:169702409-169702509(+)	na	0	50
NM_001029864	100	chr20:38246079-38246126^38260497-38260550(-)	na	0	50
NM_001029865	100	chr11:20160274-20160374(-)	na	0	50
NM_001029869	100	chr5:146104261-146104361(-)	na	0	50
NM_001029870	100	chr4:76897799-76897899(-)	na	0	50
NM_001029871	100	chr20:1002114-1002214(-)	na	0	50
NM_001029874	100	chr12:27696512-27696612(+)	na	0	50
NM_001029875	100	chr5:64506574-64506674(+)	na	0	50
NM_001029880	100	chr10:7381848-7381948(-)	na	0	50
NM_001029881	100	chr2:26641264-26641364(-)	na	0	50
NM_001029882	100	chr1:27552065-27552165(-)	na	0	50
NM_001029883	100	chr2:29074211-29074311(-)	na	0	50
NM_001029884	100	chr6:150733631-150733731(+)	na	0	50
NM_001029885	100	chr1:1326860-1326960(+)	na	0	50
NM_001029886	100	chr5:177400526-177400626(-)	na	0	50
NM_001029888	100	chr10:122910771-122910819^122911632-122911684(+)	na	0	50
NM_001029891	100	chrX:77969588-77969638(-)	na	50	50
NM_001029896	100	chrX:49078045-49078112^49079750-49079783(-)	na	0	50
NM_001029939	100	chr8:134657670-134657737^134674729-134674762(-)	na	0	50
NM_001029954	100	chr10:14837896-14837996(-)	na	0	50
NM_001029955	100	chr4:41981755-41981842(+)	na	13	50
NM_001029976	100	chr8:144946156-144946215^144947939-144947980(-)	na	0	50
NM_001029989	100	chr15:64381034-64381038^64381325-64381421(-)	na	0	50
NM_001029991	100	chr14:20989979-20990052(+)	na	27	50
NM_001029997	100	chr19:34734987-34735046^34739147-34739188(+)	na	0	50
NM_001029998	100	chr4:146521667-146521767(-)	na	0	50
NM_001030	100	chr1:153990761-153990802^153991114-153991158(+)	na	15	50
NM_001030001	100	chr14:49586296-49586380(-)	na	16	50
NM_001030002	100	chr17:39742251-39742351(+)	na	0	50
NM_001030003	100	chr20:44355754-44355853^44406057-44406058(+)	na	0	50
NM_001030004	100	chr20:44355754-44355853^44406057-44406058(+)	na	0	50
NM_001030005	100	chr15:74826653-74826753(+)	na	0	50
NM_001030006	100	chr17:35587401-35587428^35594007-35594067^35598229-35598242(+)	na	0	50
NM_001030007	100	chr16:71789429-71789482^71808762-71808809(-)	na	0	50
NM_001030009	100	chr16:18789063-18789118^18790309-18790334(-)	na	20	50
NM_001030010	100	chr11:68010343-68010392^68015296-68015347(+)	na	0	50
NM_001030013	100	chr10:127549318-127549376^127549488-127549530(+)	na	0	50
NM_001030015	100	chr10:86654733-86654833(+)	na	0	50
NM_001030018	100	chr16:88811849-88811928(-)	na	21	50
NM_001030019	100	chr7:48028888-48028988(-)	na	0	50
NM_001030047	100	chr19:50854914-50855001^50856239-50856243(+)	na	9	50
NM_001030048	100	chr19:50854914-50855001^50856239-50856243(+)	na	9	50
NM_001030055	100	chr14:32090619-32090719(+)	na	0	50
NM_001030059	100	chr10:120457255-120457355(+)	na	0	50
NM_001030060	100	chr6:147508878-147508978(+)	na	0	50
NM_001030272	100	chr11:13350028-13350070^13354300-13354358(+)	na	0	50
NM_001030273	100	chr11:13355235-13355296^13356738-13356777(+)	na	0	50
NM_001030287	100	chr1:212565437-212565483^212615017-212615071(+)	na	0	50
NM_001030288	100	chr16:29663064-29663080^29663694-29663778(+)	na	0	50
NM_001030311	100	chr2:181656956-181657056(-)	na	0	50
NM_001030312	100	chr2:181656956-181657056(-)	na	0	50
NM_001030313	100	chr2:181656956-181657056(-)	na	0	50
NM_001031	100	chr19:8321495-8321569^8321655-8321666(+)	na	15	50
NM_001031615	100	chr11:67666674-67666694^67666905-67666985(-)	na	0	50
NM_001031617	100	chr7:975459-975549(-)	na	10	50
NM_001031623	100	chr6:57090203-57090274^57090810-57090839(+)	na	0	50
NM_001031628	100	chr12:51246815-51246831^51269244-51269316^51270255-51270267(-)	na	0	50
NM_001031665	100	chr19:52956039-52956104^52960026-52960061(-)	na	0	50
NM_001031672	100	chr1:54195566-54195666(-)	na	0	50
NM_001031677	100	chr5:177303238-177303338(-)	na	0	50
NM_001031679	100	chr12:65308529-65308629(+)	na	0	50
NM_001031680	100	chr1:24964521-24964621(-)	na	0	50
NM_001031681	100	chr17:3637285-3637316^3640187-3640256(+)	na	0	50
NM_001031683	100	chr10:89332572-89332627^89338660-89338705(+)	na	0	50
NM_001031684	100	chr2:38750172-38750194^38751228-38751306(-)	na	0	50
NM_001031685	100	chr1:223821344-223821367^223845653-223845730(-)	na	0	50
NM_001031689	100	chr9:26946995-26947095(-)	na	0	50
NM_001031690	100	chr7:143360127-143360149^143362575-143362653(-)	na	0	50
NM_001031692	100	chr7:102933863-102933963(+)	na	0	50
NM_001031694	100	chr1:41152624-41152724(-)	na	0	50
NM_001031696	100	chr19:40366433-40366510^40366609-40366632(+)	na	0	50
NM_001031698	100	chr12:49623560-49623593^49630544-49630591(+)	na	20	50
NM_001031700	100	chr4:158171325-158171425(-)	na	0	50
NM_001031701	100	chr12:103841106-103841206(-)	na	0	50
NM_001031702	100	chr3:122961213-122961301^123027463-123027475(-)	na	0	50
NM_001031703	100	chr3:47513540-47513640(-)	na	0	50
NM_001031705	100	chrX:135171121-135171221(-)	na	0	50
NM_001031709	100	chr10:88583140-88583240(-)	na	0	50
NM_001031710	100	chr7:23105976-23106076(+)	na	0	50
NM_001031711	100	chr5:172834363-172834433^172888698-172888728(+)	na	0	50
NM_001031712	100	chr6:125986539-125986600(+)	na	39	50
NM_001031713	100	chr6:13814379-13814479(-)	na	0	50
NM_001031714	100	chr14:104689698-104689739^104701356-104701415(+)	na	0	50
NM_001031715	100	chr15:67254846-67254946(+)	na	0	50
NM_001031716	100	chr2:191678564-191678664(+)	na	0	50
NM_001031717	100	chr3:9933889-9933920^9934419-9934488(+)	na	0	50
NM_001031719	100	chr13:51799609-51799667^51804053-51804095(-)	na	0	50
NM_001031720	100	chr4:105710834-105710863^105717592-105717663(+)	na	0	50
NM_001031721	100	chr19:51936170-51936235^51940208-51940243(+)	na	0	50
NM_001031723	100	chr4:99946521-99946618(-)	na	3	50
NM_001031725	100	chr1:200666690-200666751^200669766-200669805(-)	na	0	50
NM_001031726	100	chr19:29708396-29708423^29714906-29714979(-)	na	0	50
NM_001031727	100	chr19:13764538-13764638(+)	na	0	50
NM_001031733	100	chr15:68197612-68197628^68205120-68205151^68205244-68205297(-)	na	0	50
NM_001031734	100	chr19:10315955-10316015(-)	na	40	50
NM_001031735	100	chr19:2096914-2096995(+)	na	19	50
NM_001031737	100	chr16:726317-726417(-)	na	0	50
NM_001031738	100	chr2:85601898-85601998(-)	na	0	50
NM_001031739	100	chrX:15269824-15269924(-)	na	0	50
NM_001031740	100	chr1:37794132-37794232(+)	na	0	50
NM_001031741	100	chr3:27202533-27202557^27215731-27215807(-)	na	0	50
